item_id,order_id,category,unit_price,quantity,line_total
9759,4723,Home & Kitchen,122.65,1,122.65
9760,4724,Books,19.41,1,19.41
9761,4725,Toys & Games,44.09,1,44.09
9762,4725,Books,20.65,2,41.3
9763,4726,Books,23.4,1,23.4
9764,4727,Sports & Outdoors,192.47,2,384.94
9765,4727,Electronics,886.78,1,886.78
9766,4728,Grocery,9.82,3,29.46
9767,4729,Grocery,32.85,1,32.85
9768,4729,Grocery,22.12,1,22.12
9769,4730,Sports & Outdoors,130.83,1,130.83
9770,4731,Books,22.04,1,22.04
9771,4731,Beauty,48.97,3,146.91
9772,4732,Sports & Outdoors,152.06,1,152.06
9773,4732,Apparel,79.4,1,79.4
9774,4732,Electronics,784.95,1,784.95
9775,4732,Toys & Games,51.68,1,51.68
9776,4733,Home & Kitchen,199.7,1,199.7
9777,4733,Apparel,133.55,1,133.55
9778,4733,Beauty,58.5,1,58.5
9779,4733,Electronics,549.55,1,549.55
9780,4734,Home & Kitchen,49.17,2,98.34
9781,4734,Sports & Outdoors,202.17,1,202.17
9782,4734,Toys & Games,37.43,1,37.43
9783,4735,Electronics,150.68,1,150.68
9784,4735,Sports & Outdoors,37.51,1,37.51
9785,4736,Apparel,147.39,1,147.39
9786,4736,Electronics,525.2,1,525.2
9787,4737,Sports & Outdoors,42.5,2,85.0
9788,4737,Toys & Games,44.14,2,88.28
9789,4737,Toys & Games,91.51,1,91.51
9790,4738,Toys & Games,8.83,1,8.83
9791,4738,Beauty,8.18,1,8.18
9792,4739,Electronics,690.97,1,690.97
9793,4740,Beauty,37.33,1,37.33
9794,4740,Toys & Games,86.06,1,86.06
9795,4741,Apparel,81.98,2,163.96
9796,4742,Home & Kitchen,248.68,2,497.36
9797,4742,Home & Kitchen,154.25,1,154.25
9798,4742,Home & Kitchen,86.04,2,172.08
9799,4742,Apparel,47.55,2,95.1
9800,4743,Home & Kitchen,135.61,1,135.61
9801,4743,Apparel,70.52,1,70.52
9802,4743,Apparel,85.47,1,85.47
9803,4744,Toys & Games,89.76,1,89.76
9804,4744,Grocery,38.84,2,77.68
9805,4744,Home & Kitchen,222.25,3,666.75
9806,4745,Apparel,131.59,1,131.59
9807,4745,Home & Kitchen,294.39,1,294.39
9808,4746,Toys & Games,77.4,1,77.4
9809,4747,Beauty,72.78,2,145.56
9810,4747,Home & Kitchen,271.77,1,271.77
9811,4747,Electronics,227.89,2,455.78
9812,4748,Electronics,426.25,2,852.5
9813,4748,Toys & Games,9.52,1,9.52
9814,4748,Beauty,50.45,1,50.45
9815,4749,Apparel,39.38,1,39.38
9816,4749,Electronics,708.45,1,708.45
9817,4749,Sports & Outdoors,49.0,1,49.0
9818,4750,Apparel,59.8,1,59.8
9819,4751,Beauty,63.92,2,127.84
9820,4752,Electronics,845.91,1,845.91
9821,4752,Beauty,27.64,1,27.64
9822,4753,Home & Kitchen,75.79,1,75.79
9823,4754,Home & Kitchen,294.35,1,294.35
9824,4755,Home & Kitchen,214.9,1,214.9
9825,4756,Electronics,82.65,1,82.65
9826,4756,Beauty,37.35,1,37.35
9827,4756,Toys & Games,86.42,1,86.42
9828,4756,Sports & Outdoors,75.9,1,75.9
9829,4757,Grocery,32.77,1,32.77
9830,4757,Apparel,100.29,1,100.29
9831,4757,Apparel,112.25,1,112.25
9832,4758,Electronics,408.43,2,816.86
9833,4758,Electronics,618.27,1,618.27
9834,4758,Home & Kitchen,266.97,1,266.97
9835,4759,Home & Kitchen,251.03,2,502.06
9836,4759,Beauty,38.47,1,38.47
9837,4759,Toys & Games,64.37,1,64.37
9838,4760,Electronics,685.67,1,685.67
9839,4761,Books,14.89,1,14.89
9840,4762,Electronics,881.51,1,881.51
9841,4762,Apparel,46.09,1,46.09
9842,4763,Grocery,4.25,3,12.75
9843,4763,Electronics,759.68,3,2279.04
9844,4763,Beauty,53.24,1,53.24
9845,4764,Beauty,64.91,1,64.91
9846,4764,Books,19.65,1,19.65
9847,4764,Apparel,129.34,2,258.68
9848,4764,Grocery,31.97,3,95.91
9849,4765,Books,22.93,1,22.93
9850,4765,Beauty,84.36,1,84.36
9851,4765,Books,11.75,2,23.5
9852,4765,Sports & Outdoors,36.2,1,36.2
9853,4766,Electronics,634.82,2,1269.64
9854,4767,Beauty,10.84,3,32.52
9855,4767,Beauty,8.53,3,25.59
9856,4768,Books,30.99,3,92.97
9857,4768,Home & Kitchen,280.44,1,280.44
9858,4768,Beauty,60.97,2,121.94
9859,4768,Home & Kitchen,294.47,1,294.47
9860,4768,Toys & Games,81.63,2,163.26
9861,4769,Apparel,138.59,3,415.77
9862,4769,Home & Kitchen,129.09,1,129.09
9863,4769,Apparel,80.48,2,160.96
9864,4770,Books,11.46,1,11.46
9865,4770,Electronics,595.88,1,595.88
9866,4771,Apparel,81.38,1,81.38
9867,4771,Home & Kitchen,78.43,2,156.86
9868,4771,Sports & Outdoors,169.19,2,338.38
9869,4771,Apparel,74.6,1,74.6
9870,4772,Beauty,20.14,1,20.14
9871,4772,Apparel,129.29,2,258.58
9872,4773,Toys & Games,65.23,1,65.23
9873,4774,Electronics,233.72,2,467.44
9874,4775,Sports & Outdoors,222.74,1,222.74
9875,4776,Home & Kitchen,156.81,1,156.81
9876,4776,Electronics,707.12,1,707.12
9877,4777,Sports & Outdoors,233.22,1,233.22
9878,4778,Beauty,20.8,2,41.6
9879,4778,Home & Kitchen,165.73,1,165.73
9880,4779,Electronics,50.67,1,50.67
9881,4780,Apparel,59.36,1,59.36
9882,4780,Toys & Games,19.01,1,19.01
9883,4780,Electronics,692.01,1,692.01
9884,4780,Home & Kitchen,42.96,2,85.92
9885,4781,Home & Kitchen,94.73,1,94.73
9886,4781,Home & Kitchen,178.46,2,356.92
9887,4782,Beauty,64.91,1,64.91
9888,4782,Electronics,425.35,1,425.35
9889,4783,Apparel,30.52,1,30.52
9890,4783,Electronics,817.85,2,1635.7
9891,4784,Home & Kitchen,77.28,2,154.56
9892,4784,Apparel,101.7,2,203.4
9893,4784,Beauty,62.34,1,62.34
9894,4785,Beauty,36.0,1,36.0
9895,4786,Electronics,814.36,1,814.36
9896,4786,Home & Kitchen,136.56,1,136.56
9897,4786,Apparel,123.89,1,123.89
9898,4786,Grocery,33.0,2,66.0
9899,4787,Apparel,97.41,1,97.41
9900,4788,Beauty,26.54,1,26.54
9901,4789,Home & Kitchen,33.25,2,66.5
9902,4789,Apparel,90.37,1,90.37
9903,4789,Grocery,18.28,1,18.28
9904,4790,Sports & Outdoors,37.96,3,113.88
9905,4791,Home & Kitchen,153.59,1,153.59
9906,4792,Toys & Games,24.08,1,24.08
9907,4793,Sports & Outdoors,52.96,2,105.92
9908,4793,Electronics,476.5,1,476.5
9909,4793,Apparel,116.47,1,116.47
9910,4793,Home & Kitchen,28.09,1,28.09
9911,4794,Toys & Games,33.87,1,33.87
9912,4794,Toys & Games,88.88,1,88.88
9913,4795,Apparel,46.53,1,46.53
9914,4795,Sports & Outdoors,242.28,2,484.56
9915,4795,Electronics,887.61,2,1775.22
9916,4795,Apparel,48.05,3,144.15
9917,4795,Electronics,235.73,1,235.73
9918,4796,Electronics,509.78,1,509.78
9919,4797,Grocery,15.04,2,30.08
9920,4797,Apparel,122.73,2,245.46
9921,4798,Toys & Games,46.26,1,46.26
9922,4798,Beauty,18.72,1,18.72
9923,4799,Home & Kitchen,132.72,3,398.16
9924,4799,Apparel,30.15,2,60.3
9925,4799,Toys & Games,33.36,2,66.72
9926,4800,Home & Kitchen,172.04,1,172.04
9927,4800,Toys & Games,19.97,1,19.97
9928,4800,Grocery,52.91,1,52.91
9929,4801,Electronics,819.01,2,1638.02
9930,4801,Beauty,77.88,1,77.88
9931,4802,Grocery,32.19,1,32.19
9932,4802,Toys & Games,88.84,1,88.84
9933,4802,Electronics,858.48,1,858.48
9934,4802,Electronics,672.56,2,1345.12
9935,4802,Apparel,46.7,2,93.4
9936,4803,Books,39.65,1,39.65
9937,4803,Beauty,63.61,1,63.61
9938,4803,Beauty,10.62,1,10.62
9939,4804,Home & Kitchen,272.2,1,272.2
9940,4805,Beauty,80.96,2,161.92
9941,4806,Electronics,801.29,1,801.29
9942,4807,Home & Kitchen,26.44,2,52.88
9943,4808,Beauty,8.29,1,8.29
9944,4808,Sports & Outdoors,172.84,2,345.68
9945,4809,Electronics,563.83,3,1691.49
9946,4810,Electronics,434.77,1,434.77
9947,4811,Electronics,793.82,1,793.82
9948,4811,Sports & Outdoors,142.63,2,285.26
9949,4811,Electronics,204.74,1,204.74
9950,4812,Electronics,103.94,1,103.94
9951,4812,Grocery,26.22,1,26.22
9952,4813,Sports & Outdoors,230.32,3,690.96
9953,4813,Apparel,142.16,1,142.16
9954,4814,Grocery,35.0,1,35.0
9955,4814,Sports & Outdoors,219.01,1,219.01
9956,4815,Beauty,27.6,1,27.6
9957,4815,Apparel,54.09,1,54.09
9958,4816,Electronics,177.59,1,177.59
9959,4816,Beauty,36.09,1,36.09
9960,4816,Electronics,328.61,1,328.61
9961,4817,Apparel,130.26,1,130.26
9962,4817,Beauty,29.09,2,58.18
9963,4818,Grocery,32.11,1,32.11
9964,4819,Electronics,839.17,2,1678.34
9965,4819,Sports & Outdoors,87.73,2,175.46
9966,4819,Books,23.67,1,23.67
9967,4820,Home & Kitchen,73.26,1,73.26
9968,4820,Electronics,192.04,1,192.04
9969,4820,Sports & Outdoors,151.18,3,453.54
9970,4821,Grocery,38.41,1,38.41
9971,4822,Toys & Games,108.8,2,217.6
9972,4823,Toys & Games,46.92,1,46.92
9973,4824,Home & Kitchen,250.93,1,250.93
9974,4824,Grocery,34.61,1,34.61
9975,4825,Beauty,85.03,1,85.03
9976,4826,Apparel,34.95,1,34.95
9977,4827,Sports & Outdoors,64.91,1,64.91
9978,4827,Apparel,98.74,1,98.74
9979,4827,Electronics,392.04,1,392.04
9980,4828,Electronics,103.5,1,103.5
9981,4828,Books,23.11,1,23.11
9982,4829,Apparel,73.89,1,73.89
9983,4829,Apparel,108.84,1,108.84
9984,4829,Sports & Outdoors,90.0,1,90.0
9985,4830,Electronics,663.93,2,1327.86
9986,4830,Electronics,679.92,1,679.92
9987,4831,Electronics,719.04,2,1438.08
9988,4831,Electronics,62.22,3,186.66
9989,4832,Grocery,53.97,1,53.97
9990,4832,Books,33.79,1,33.79
9991,4833,Grocery,8.22,1,8.22
9992,4833,Apparel,119.09,1,119.09
9993,4833,Home & Kitchen,16.21,1,16.21
9994,4834,Beauty,79.24,1,79.24
9995,4834,Beauty,78.6,1,78.6
9996,4834,Apparel,23.4,3,70.2
9997,4835,Books,41.75,1,41.75
9998,4835,Apparel,38.1,1,38.1
9999,4836,Home & Kitchen,179.09,2,358.18
10000,4836,Beauty,72.56,1,72.56
10001,4837,Home & Kitchen,256.46,2,512.92
10002,4837,Sports & Outdoors,182.53,1,182.53
10003,4837,Apparel,88.97,1,88.97
10004,4838,Toys & Games,49.89,1,49.89
10005,4839,Beauty,59.03,1,59.03
10006,4840,Books,9.8,2,19.6
10007,4840,Electronics,190.33,1,190.33
10008,4840,Home & Kitchen,198.74,2,397.48
10009,4840,Electronics,192.96,1,192.96
10010,4841,Apparel,86.02,1,86.02
10011,4841,Home & Kitchen,184.91,1,184.91
10012,4841,Beauty,46.14,1,46.14
10013,4842,Electronics,736.04,2,1472.08
10014,4842,Electronics,244.04,1,244.04
10015,4842,Home & Kitchen,22.61,1,22.61
10016,4843,Apparel,41.87,1,41.87
10017,4843,Toys & Games,117.31,1,117.31
10018,4844,Books,30.91,1,30.91
10019,4845,Home & Kitchen,16.24,3,48.72
10020,4845,Electronics,117.32,1,117.32
10021,4845,Beauty,87.63,3,262.89
10022,4846,Books,19.26,1,19.26
10023,4846,Apparel,18.71,3,56.13
10024,4847,Books,22.6,1,22.6
10025,4847,Electronics,615.61,2,1231.22
10026,4847,Electronics,42.06,1,42.06
10027,4847,Sports & Outdoors,231.71,2,463.42
10028,4847,Sports & Outdoors,205.37,1,205.37
10029,4848,Grocery,6.63,1,6.63
10030,4848,Apparel,101.95,1,101.95
10031,4848,Apparel,123.67,3,371.01
10032,4848,Apparel,44.47,1,44.47
10033,4848,Sports & Outdoors,50.1,1,50.1
10034,4849,Books,33.25,1,33.25
10035,4849,Toys & Games,42.19,1,42.19
10036,4849,Home & Kitchen,278.0,3,834.0
10037,4849,Beauty,86.35,1,86.35
10038,4850,Electronics,190.42,1,190.42
10039,4850,Electronics,466.14,1,466.14
10040,4850,Sports & Outdoors,228.01,2,456.02
10041,4851,Beauty,54.94,1,54.94
10042,4852,Apparel,77.33,1,77.33
10043,4852,Toys & Games,49.58,1,49.58
10044,4852,Beauty,51.19,1,51.19
10045,4853,Toys & Games,39.67,1,39.67
10046,4853,Home & Kitchen,104.31,1,104.31
10047,4853,Electronics,189.87,1,189.87
10048,4854,Beauty,42.23,1,42.23
10049,4854,Grocery,38.94,1,38.94
10050,4854,Home & Kitchen,233.04,1,233.04
10051,4855,Home & Kitchen,122.69,1,122.69
10052,4855,Electronics,889.39,3,2668.17
10053,4855,Grocery,41.08,1,41.08
10054,4856,Apparel,64.66,3,193.98
10055,4856,Home & Kitchen,286.8,1,286.8
10056,4857,Toys & Games,93.32,1,93.32
10057,4858,Home & Kitchen,35.91,1,35.91
10058,4859,Sports & Outdoors,137.99,2,275.98
10059,4860,Beauty,52.13,2,104.26
10060,4860,Electronics,553.65,1,553.65
10061,4861,Electronics,753.19,1,753.19
10062,4861,Beauty,14.38,1,14.38
10063,4862,Toys & Games,29.49,1,29.49
10064,4863,Apparel,41.41,3,124.23
10065,4863,Home & Kitchen,32.81,1,32.81
10066,4863,Beauty,13.9,1,13.9
10067,4863,Home & Kitchen,217.27,1,217.27
10068,4864,Grocery,4.42,2,8.84
10069,4865,Books,8.0,1,8.0
10070,4865,Grocery,57.26,3,171.78
10071,4865,Sports & Outdoors,43.87,1,43.87
10072,4866,Books,19.34,2,38.68
10073,4866,Electronics,328.29,2,656.58
10074,4866,Books,18.43,3,55.29
10075,4866,Apparel,103.08,2,206.16
10076,4867,Electronics,421.0,1,421.0
10077,4868,Home & Kitchen,129.37,2,258.74
10078,4868,Apparel,94.45,2,188.9
10079,4869,Electronics,581.81,1,581.81
10080,4869,Sports & Outdoors,200.99,1,200.99
10081,4869,Toys & Games,21.82,1,21.82
10082,4870,Apparel,101.72,1,101.72
10083,4871,Apparel,108.78,2,217.56
10084,4871,Toys & Games,37.58,2,75.16
10085,4871,Apparel,15.84,1,15.84
10086,4872,Apparel,64.73,3,194.19
10087,4873,Toys & Games,75.66,1,75.66
10088,4873,Books,31.89,1,31.89
10089,4873,Sports & Outdoors,42.27,3,126.81
10090,4873,Grocery,23.85,3,71.55
10091,4874,Apparel,20.57,1,20.57
10092,4875,Books,18.69,1,18.69
10093,4875,Toys & Games,18.84,1,18.84
10094,4875,Electronics,837.62,1,837.62
10095,4876,Toys & Games,46.87,1,46.87
10096,4876,Sports & Outdoors,18.98,1,18.98
10097,4876,Electronics,287.74,2,575.48
10098,4877,Electronics,869.72,1,869.72
10099,4877,Books,41.89,1,41.89
10100,4878,Toys & Games,98.77,1,98.77
10101,4879,Electronics,59.38,1,59.38
10102,4879,Beauty,68.21,1,68.21
10103,4880,Grocery,54.07,1,54.07
10104,4880,Beauty,58.37,2,116.74
10105,4881,Beauty,22.05,2,44.1
10106,4882,Apparel,78.67,2,157.34
10107,4883,Grocery,53.43,1,53.43
10108,4883,Home & Kitchen,234.43,2,468.86
10109,4884,Apparel,25.27,2,50.54
10110,4885,Electronics,293.56,1,293.56
10111,4885,Electronics,501.82,1,501.82
10112,4886,Apparel,63.06,1,63.06
10113,4886,Toys & Games,63.81,1,63.81
10114,4887,Electronics,649.94,2,1299.88
10115,4887,Apparel,33.71,1,33.71
10116,4887,Home & Kitchen,299.92,1,299.92
10117,4887,Sports & Outdoors,203.07,1,203.07
10118,4887,Beauty,79.78,1,79.78
10119,4888,Beauty,72.49,1,72.49
10120,4889,Sports & Outdoors,184.08,2,368.16
10121,4890,Apparel,119.84,1,119.84
10122,4891,Electronics,165.77,1,165.77
10123,4891,Beauty,67.72,1,67.72
10124,4892,Beauty,69.04,1,69.04
10125,4892,Electronics,103.51,1,103.51
10126,4893,Electronics,330.1,2,660.2
10127,4893,Sports & Outdoors,83.11,2,166.22
10128,4893,Toys & Games,42.64,1,42.64
10129,4894,Books,36.43,1,36.43
10130,4894,Home & Kitchen,230.4,1,230.4
10131,4895,Home & Kitchen,295.14,2,590.28
10132,4895,Grocery,36.37,2,72.74
10133,4896,Sports & Outdoors,195.6,1,195.6
10134,4897,Sports & Outdoors,162.88,1,162.88
10135,4898,Beauty,15.18,1,15.18
10136,4899,Electronics,564.93,2,1129.86
10137,4900,Apparel,49.81,1,49.81
10138,4900,Electronics,861.26,2,1722.52
10139,4901,Apparel,62.27,2,124.54
10140,4901,Beauty,75.64,1,75.64
10141,4901,Apparel,92.79,1,92.79
10142,4901,Electronics,249.96,1,249.96
10143,4901,Electronics,709.09,1,709.09
10144,4902,Grocery,9.77,1,9.77
10145,4903,Sports & Outdoors,41.63,1,41.63
10146,4903,Electronics,729.53,1,729.53
10147,4903,Grocery,40.04,1,40.04
10148,4903,Electronics,354.42,1,354.42
10149,4904,Sports & Outdoors,241.71,1,241.71
10150,4904,Books,9.33,3,27.99
10151,4905,Electronics,295.48,1,295.48
10152,4906,Electronics,740.77,1,740.77
10153,4907,Grocery,48.53,3,145.59
10154,4907,Electronics,891.69,1,891.69
10155,4908,Apparel,24.54,1,24.54
10156,4908,Toys & Games,109.83,1,109.83
10157,4909,Home & Kitchen,87.13,1,87.13
10158,4910,Sports & Outdoors,146.25,1,146.25
10159,4910,Home & Kitchen,31.03,2,62.06
10160,4910,Apparel,78.13,1,78.13
10161,4910,Sports & Outdoors,225.0,1,225.0
10162,4911,Electronics,143.07,1,143.07
10163,4912,Sports & Outdoors,172.47,3,517.41
10164,4912,Grocery,35.96,2,71.92
10165,4913,Apparel,23.02,1,23.02
10166,4913,Sports & Outdoors,64.94,2,129.88
10167,4914,Grocery,42.81,1,42.81
10168,4915,Apparel,144.94,1,144.94
10169,4916,Sports & Outdoors,25.48,1,25.48
10170,4916,Home & Kitchen,253.09,2,506.18
10171,4917,Grocery,45.5,1,45.5
10172,4917,Apparel,62.59,1,62.59
10173,4918,Home & Kitchen,77.46,2,154.92
10174,4918,Books,33.31,1,33.31
10175,4918,Books,38.38,2,76.76
10176,4918,Beauty,40.27,1,40.27
10177,4919,Toys & Games,66.07,1,66.07
10178,4920,Beauty,78.71,3,236.13
10179,4920,Electronics,607.24,1,607.24
10180,4920,Apparel,45.24,1,45.24
10181,4920,Sports & Outdoors,95.2,1,95.2
10182,4921,Beauty,52.95,1,52.95
10183,4921,Home & Kitchen,118.0,2,236.0
10184,4921,Books,12.54,1,12.54
10185,4921,Toys & Games,77.95,1,77.95
10186,4921,Toys & Games,116.25,1,116.25
10187,4922,Apparel,14.65,1,14.65
10188,4922,Electronics,218.87,1,218.87
10189,4922,Electronics,68.56,1,68.56
10190,4923,Home & Kitchen,32.14,1,32.14
10191,4923,Apparel,106.5,3,319.5
10192,4924,Apparel,141.3,2,282.6
10193,4925,Books,27.66,2,55.32
10194,4925,Electronics,213.17,1,213.17
10195,4925,Electronics,44.02,1,44.02
10196,4925,Toys & Games,117.86,1,117.86
10197,4926,Apparel,41.0,1,41.0
10198,4927,Beauty,87.72,1,87.72
10199,4927,Apparel,100.95,1,100.95
10200,4927,Electronics,615.67,1,615.67
10201,4928,Books,40.47,3,121.41
10202,4928,Electronics,635.56,1,635.56
10203,4928,Grocery,16.7,1,16.7
10204,4929,Books,8.74,2,17.48
10205,4930,Beauty,67.87,1,67.87
10206,4931,Home & Kitchen,282.79,1,282.79
10207,4931,Books,19.21,2,38.42
10208,4931,Toys & Games,86.45,1,86.45
10209,4932,Books,6.49,1,6.49
10210,4932,Apparel,104.79,1,104.79
10211,4932,Apparel,75.77,1,75.77
10212,4933,Toys & Games,66.5,1,66.5
10213,4933,Grocery,57.89,1,57.89
10214,4933,Books,7.63,1,7.63
10215,4934,Electronics,336.52,2,673.04
10216,4935,Home & Kitchen,50.83,2,101.66
10217,4935,Apparel,58.78,2,117.56
10218,4935,Books,40.96,1,40.96
10219,4936,Beauty,23.9,3,71.7
10220,4937,Apparel,147.47,2,294.94
10221,4938,Books,12.78,1,12.78
10222,4939,Apparel,70.46,1,70.46
10223,4939,Electronics,170.88,1,170.88
10224,4939,Books,17.7,1,17.7
10225,4940,Books,37.11,1,37.11
10226,4941,Beauty,17.45,1,17.45
10227,4942,Electronics,787.79,1,787.79
10228,4943,Toys & Games,92.34,1,92.34
10229,4943,Electronics,591.42,1,591.42
10230,4943,Electronics,774.41,2,1548.82
10231,4943,Home & Kitchen,188.2,1,188.2
10232,4943,Electronics,117.76,2,235.52
10233,4944,Electronics,716.74,1,716.74
10234,4945,Grocery,38.47,1,38.47
10235,4945,Apparel,66.03,1,66.03
10236,4946,Sports & Outdoors,192.75,2,385.5
10237,4947,Home & Kitchen,62.58,2,125.16
10238,4948,Sports & Outdoors,174.35,1,174.35
10239,4949,Sports & Outdoors,187.61,2,375.22
10240,4950,Electronics,83.37,1,83.37
10241,4950,Books,43.2,1,43.2
10242,4951,Beauty,57.31,1,57.31
10243,4952,Grocery,4.02,1,4.02
10244,4952,Home & Kitchen,212.9,1,212.9
10245,4952,Apparel,39.26,1,39.26
10246,4952,Toys & Games,50.43,2,100.86
10247,4953,Toys & Games,37.67,1,37.67
10248,4953,Electronics,786.29,1,786.29
10249,4953,Apparel,147.09,1,147.09
10250,4954,Electronics,328.49,1,328.49
10251,4954,Apparel,132.49,2,264.98
10252,4954,Grocery,12.19,1,12.19
10253,4955,Home & Kitchen,152.39,1,152.39
10254,4956,Sports & Outdoors,72.81,2,145.62
10255,4956,Home & Kitchen,108.36,1,108.36
10256,4957,Electronics,702.25,1,702.25
10257,4957,Electronics,507.73,1,507.73
10258,4957,Home & Kitchen,272.01,1,272.01
10259,4957,Beauty,41.61,2,83.22
10260,4958,Toys & Games,53.72,1,53.72
10261,4958,Sports & Outdoors,246.67,1,246.67
10262,4959,Grocery,49.44,1,49.44
10263,4959,Books,30.49,1,30.49
10264,4959,Beauty,81.54,1,81.54
10265,4960,Beauty,50.98,1,50.98
10266,4961,Electronics,480.83,1,480.83
10267,4961,Apparel,68.74,1,68.74
10268,4962,Electronics,122.41,1,122.41
10269,4963,Apparel,65.63,2,131.26
10270,4964,Home & Kitchen,152.54,1,152.54
10271,4964,Grocery,35.28,1,35.28
10272,4964,Beauty,42.36,2,84.72
10273,4964,Apparel,139.58,2,279.16
10274,4964,Apparel,60.57,1,60.57
10275,4965,Beauty,16.06,3,48.18
10276,4966,Electronics,97.39,1,97.39
10277,4966,Grocery,8.97,1,8.97
10278,4966,Home & Kitchen,260.33,1,260.33
10279,4966,Electronics,683.8,1,683.8
10280,4967,Electronics,52.75,1,52.75
10281,4968,Home & Kitchen,39.0,1,39.0
10282,4968,Toys & Games,55.12,1,55.12
10283,4969,Sports & Outdoors,228.91,1,228.91
10284,4969,Apparel,71.18,1,71.18
10285,4970,Home & Kitchen,223.31,1,223.31
10286,4971,Electronics,720.93,3,2162.79
10287,4971,Sports & Outdoors,68.53,1,68.53
10288,4971,Home & Kitchen,149.02,2,298.04
10289,4972,Apparel,114.74,1,114.74
10290,4973,Apparel,70.59,1,70.59
10291,4973,Electronics,209.97,1,209.97
10292,4973,Apparel,76.28,1,76.28
10293,4974,Electronics,398.22,3,1194.66
10294,4974,Grocery,57.01,1,57.01
10295,4975,Apparel,61.35,1,61.35
10296,4975,Books,10.65,2,21.3
10297,4975,Electronics,314.34,1,314.34
10298,4976,Beauty,58.42,1,58.42
10299,4976,Grocery,50.49,2,100.98
10300,4977,Books,29.4,1,29.4
10301,4977,Grocery,28.07,1,28.07
10302,4978,Home & Kitchen,240.64,2,481.28
10303,4978,Apparel,12.56,2,25.12
10304,4978,Electronics,787.09,1,787.09
10305,4979,Beauty,86.34,2,172.68
10306,4979,Home & Kitchen,255.59,2,511.18
10307,4980,Grocery,5.01,1,5.01
10308,4981,Apparel,35.02,2,70.04
10309,4981,Toys & Games,110.11,2,220.22
10310,4982,Apparel,75.22,1,75.22
10311,4983,Electronics,873.7,3,2621.1
10312,4984,Apparel,122.85,1,122.85
10313,4984,Apparel,96.35,1,96.35
10314,4985,Sports & Outdoors,132.01,1,132.01
10315,4986,Apparel,133.14,1,133.14
10316,4986,Apparel,118.77,1,118.77
10317,4987,Electronics,633.96,1,633.96
10318,4988,Electronics,839.31,2,1678.62
10319,4988,Books,33.18,1,33.18
10320,4989,Beauty,15.37,1,15.37
10321,4989,Apparel,18.59,1,18.59
10322,4990,Beauty,10.49,1,10.49
10323,4990,Beauty,33.6,1,33.6
10324,4991,Apparel,28.14,1,28.14
10325,4991,Grocery,8.86,1,8.86
10326,4991,Home & Kitchen,289.9,2,579.8
10327,4992,Toys & Games,86.82,3,260.46
10328,4993,Electronics,291.76,1,291.76
10329,4993,Toys & Games,24.57,1,24.57
10330,4993,Apparel,82.0,1,82.0
10331,4994,Toys & Games,41.35,1,41.35
10332,4994,Home & Kitchen,191.45,1,191.45
10333,4994,Books,9.06,1,9.06
10334,4994,Beauty,73.57,2,147.14
10335,4995,Beauty,34.98,1,34.98
10336,4996,Beauty,72.03,2,144.06
10337,4996,Electronics,653.9,1,653.9
10338,4997,Books,26.8,1,26.8
10339,4998,Beauty,59.18,1,59.18
10340,4998,Home & Kitchen,241.88,2,483.76
10341,4998,Beauty,71.02,2,142.04
10342,4999,Beauty,56.17,1,56.17
10343,5000,Electronics,258.06,2,516.12
10344,5000,Toys & Games,72.99,2,145.98
10345,5001,Beauty,74.07,1,74.07
10346,5001,Apparel,106.61,1,106.61
10347,5001,Beauty,15.82,1,15.82
10348,5002,Sports & Outdoors,16.29,1,16.29
10349,5002,Books,44.9,1,44.9
10350,5002,Beauty,23.04,3,69.12
10351,5003,Apparel,83.18,1,83.18
10352,5003,Grocery,10.76,3,32.28
10353,5003,Electronics,821.55,1,821.55
10354,5003,Beauty,10.92,1,10.92
10355,5003,Home & Kitchen,17.69,1,17.69
10356,5004,Toys & Games,26.01,1,26.01
10357,5005,Beauty,35.23,1,35.23
10358,5005,Grocery,33.92,1,33.92
10359,5005,Sports & Outdoors,28.28,1,28.28
10360,5006,Home & Kitchen,64.57,1,64.57
10361,5006,Toys & Games,16.39,1,16.39
10362,5006,Apparel,41.57,1,41.57
10363,5007,Home & Kitchen,285.98,1,285.98
10364,5008,Grocery,28.97,1,28.97
10365,5009,Electronics,746.1,1,746.1
10366,5010,Home & Kitchen,204.72,1,204.72
10367,5011,Beauty,33.77,1,33.77
10368,5012,Apparel,19.74,3,59.22
10369,5012,Apparel,38.74,2,77.48
10370,5012,Electronics,494.73,2,989.46
10371,5012,Sports & Outdoors,17.07,1,17.07
10372,5013,Grocery,44.02,1,44.02
10373,5013,Electronics,586.35,2,1172.7
10374,5013,Sports & Outdoors,51.3,1,51.3
10375,5013,Beauty,61.54,2,123.08
10376,5013,Sports & Outdoors,43.91,1,43.91
10377,5014,Grocery,6.81,2,13.62
10378,5014,Home & Kitchen,192.0,1,192.0
10379,5014,Grocery,30.8,1,30.8
10380,5014,Books,26.04,1,26.04
10381,5015,Beauty,51.2,1,51.2
10382,5015,Home & Kitchen,171.93,3,515.79
10383,5016,Electronics,675.88,1,675.88
10384,5017,Apparel,21.25,2,42.5
10385,5018,Beauty,83.94,1,83.94
10386,5018,Apparel,135.95,2,271.9
10387,5019,Toys & Games,110.78,1,110.78
10388,5019,Grocery,44.12,2,88.24
10389,5020,Grocery,35.08,1,35.08
10390,5020,Sports & Outdoors,22.13,3,66.39
10391,5021,Apparel,100.42,1,100.42
